"id","from_user","to_user","message","date","read","deleted"
"For your information, we never pass on your name, address, phone or personal details with any other 3rd party. The details you have entered are for your profile page only. Your password is encrypted and we have no access to it.  ",,,,,,
"The information we store about you is only the information your have entered for your profile. We of course have your email address you created the account with and it is your decision if you display it.  ",,,,,,
"With the information provided here, we hope e&rsquo;ve cleared this up and you want to stay listed with Studio Finder! ",,,,,,
"If you no longer want to be part of our service, do let us know and your account and profile can be permanently deleted. This is not something that we can restore in the future, but if you did want to re-list, you are welcome to create a new profile. Upon deleting your account, your email address will also be permanently deleted too. (completely in accordance with the new law) ",,,,,,
"Many thanks for your attention! ",,,,,,
"Admin team at Voiceover Studio Finder","2018-05-17 11:45:31","0","0",,,
"5677","1","2292","Hey Studio Owners! ",,,
"Please Read.",,,,,,
"Thank you for being part of Studio Finder and we hope your listing is benefitting you and the added SEO benefits to your website also helps. ",,,,,,
"From May 26th, a new data protection law in the EU applies. It aims to make sure all people know who stores and how they store data about them. As you are registered with Studio Finder, we want to tell you how we handle your data.",,,,,,
"For your information, we never pass on your name, address, phone or personal details with any other 3rd party. The details you have entered are for your profile page only. Your password is encrypted and we have no access to it.  ",,,,,,
"The information we store about you is only the information your have entered for your profile. We of course have your email address you created the account with and it is your decision if you display it.  ",,,,,,
"With the information provided here, we hope e&rsquo;ve cleared this up and you want to stay listed with Studio Finder! ",,,,,,
"If you no longer want to be part of our service, do let us know and your account and profile can be permanently deleted. This is not something that we can restore in the future, but if you did want to re-list, you are welcome to create a new profile. Upon deleting your account, your email address will also be permanently deleted too. (completely in accordance with the new law) ",,,,,,
